time_s,superoxide_M,h2o2_M,oh_radical_M,gsh_M,gssg_M,dna_damage
41.14114114114114,8.089429943697856e-10,2.6742864876790003e-07,1.3326157872223875e-14,0.0049948867084544536,4.5992034508494415e-06,5.663075756729347e-06
41.44144144144144,8.089429943697856e-10,2.6742866898288633e-07,1.3326173210848382e-14,0.004994765857782392,4.599202687523911e-06,5.696440245863511e-06
41.74174174174174,8.089429943697856e-10,2.674286886007788e-07,1.332618809574788e-14,0.004994648582206098,4.599201946725162e-06,5.7297046916273e-06
42.04204204204204,8.089429943697856e-10,2.674287076391495e-07,1.332620254031251e-14,0.004994534776203384,4.5992012277725e-06,5.762869394000025e-06
42.34234234234234,8.089429943697855e-10,2.674287261151188e-07,1.3326216557588444e-14,0.004994424336963656,4.5992005300643575e-06,5.7959346520625125e-06
42.64264264264264,8.089429943697856e-10,2.6742874404529265e-07,1.3326230160227183e-14,0.004994317164787395,4.599199853012967e-06,5.82890076399863e-06
42.94294294294294,8.089429943697857e-10,2.674287614457347e-07,1.332624336046297e-14,0.004994213163264002,4.599199195955425e-06,5.861768027097254e-06
43.24324324324324,8.089429943697856e-10,2.674287783320908e-07,1.3326256170212357e-14,0.004994112238487226,4.599198558326537e-06,5.894536737756766e-06
43.54354354354354,8.089429943697856e-10,2.674287947195436e-07,1.3326268601036847e-14,0.004994014299349394,4.5991979395561646e-06,5.927207191486747e-06
43.84384384384384,8.089429943697855e-10,2.674288106228037e-07,1.3326280664136092e-14,0.004993919257595,4.599197339086542e-06,5.959779682910243e-06
44.14414414414414,8.089429943697855e-10,2.6742882605614694e-07,1.3326292370377032e-14,0.004993827027591001,4.599196756370551e-06,5.992254505766854e-06
44.44444444444444,8.089429943697855e-10,2.67428841033461e-07,1.3326303730330626e-14,0.004993737526037318,4.599196190863328e-06,6.024631952915988e-06
44.74474474474474,8.089429943697856e-10,2.674288555682101e-07,1.3326314754243937e-14,0.004993650672186748,4.599195642042958e-06,6.056912316338643e-06
45.04504504504504,8.089429943697856e-10,2.6742886967342934e-07,1.3326325452034741e-14,0.004993566387887405,4.599195109448998e-06,6.089095887139672e-06
45.34534534534534,8.089429943697857e-10,2.6742888336181757e-07,1.3326335833365568e-14,0.004993484596999279,4.599194592577729e-06,6.121182955552008e-06
45.645645645645644,8.089429943697857e-10,2.6742889664569176e-07,1.332634590760668e-14,0.004993405225685841,4.599194090960201e-06,6.153173810938163e-06
45.945945945945944,8.089429943697857e-10,2.6742890953696486e-07,1.3326355683818983e-14,0.004993328202548654,4.5991936041556745e-06,6.185068741792124e-06
46.246246246246244,8.089429943697858e-10,2.6742892204724153e-07,1.3326365170829014e-14,0.004993253458036555,4.59919313173052e-06,6.2168680357437575e-06
46.546546546546544,8.089429943697857e-10,2.674289341877812e-07,1.3326374377199518e-14,0.004993180924677359,4.599192673271317e-06,6.248571979560399e-06
46.846846846846844,8.089429943697856e-10,2.674289459694929e-07,1.3326383311225097e-14,0.004993110537112133,4.599192228362887e-06,6.280180859149072e-06
47.147147147147145,8.089429943697856e-10,2.6742895740296415e-07,1.3326391980954722e-14,0.0049930422319178136,4.599191796600771e-06,6.31169495955951e-06
47.447447447447445,8.089429943697856e-10,2.674289684984934e-07,1.3326400394217611e-14,0.00499297594740321,4.599191377609041e-06,6.343114564987281e-06
47.747747747747745,8.089429943697857e-10,2.674289792660646e-07,1.3326408558602959e-14,0.004992911623768754,4.5991909710134106e-06,6.3744399587755245e-06
48.048048048048045,8.089429943697857e-10,2.674289897153409e-07,1.3326416481456415e-14,0.004992849203134188,4.599190576439043e-06,6.40567142341717e-06
48.34834834834835,8.089429943697857e-10,2.674289998557386e-07,1.3326424169934457e-14,0.004992788629110108,4.599190193531187e-06,6.4368092405590125e-06
48.64864864864865,8.089429943697856e-10,2.6742900969638937e-07,1.3326431630977126e-14,0.004992729847012783,4.599189821938115e-06,6.467853691003177e-06
48.94894894894895,8.089429943697855e-10,2.674290192461261e-07,1.3326438871294782e-14,0.00499267280396848,4.599189461335725e-06,6.498805054708945e-06
49.24924924924925,8.089429943697856e-10,2.67429028513553e-07,1.3326445897425195e-14,0.004992617448463583,4.599189111390861e-06,6.5296636107970684e-06
49.54954954954955,8.089429943697856e-10,2.6742903750701694e-07,1.3326452715710081e-14,0.00499256373052951,4.599188771782928e-06,6.560429637551268e-06
