time_s,superoxide_M,h2o2_M,oh_radical_M,gsh_M,gssg_M,dna_damage
157.05705705705705,8.089429943697857e-10,2.6742933261514107e-07,1.332667637198781e-14,0.004990801682506813,4.5991776273983505e-06,1.3299025733431032e-05
157.35735735735736,8.089429943697857e-10,2.674293326153282e-07,1.3326676372129606e-14,0.004990801681389705,4.599177627391282e-06,1.3309493838017407e-05
157.65765765765767,8.089429943697857e-10,2.6742933261550985e-07,1.3326676372267207e-14,0.004990801680305644,4.5991776273844236e-06,1.3319930554007992e-05
157.95795795795797,8.089429943697857e-10,2.6742933261568614e-07,1.332667637240074e-14,0.004990801679253655,4.599177627377768e-06,1.3330335975521217e-05
158.25825825825825,8.089429943697856e-10,2.674293326158572e-07,1.3326676372530319e-14,0.004990801678232786,4.599177627371309e-06,1.3340710196393647e-05
158.55855855855856,8.089429943697856e-10,2.674293326160232e-07,1.3326676372656067e-14,0.004990801677242119,4.599177627365041e-06,1.3351053310180433e-05
158.85885885885887,8.089429943697857e-10,2.674293326161842e-07,1.3326676372778094e-14,0.004990801676280758,4.5991776273589575e-06,1.3361365410156031e-05
159.15915915915917,8.089429943697856e-10,2.674293326163405e-07,1.3326676372896512e-14,0.004990801675347841,4.599177627353055e-06,1.3371646589315263e-05
159.45945945945945,8.089429943697857e-10,2.674293326164922e-07,1.3326676373011425e-14,0.00499080167444252,4.599177627347327e-06,1.3381896940374254e-05
159.75975975975976,8.089429943697857e-10,2.674293326166394e-07,1.332667637312294e-14,0.004990801673563981,4.599177627341768e-06,1.3392116555771035e-05
160.06006006006007,8.089429943697857e-10,2.674293326167822e-07,1.3326676373231156e-14,0.004990801672711433,4.599177627336372e-06,1.340230552766628e-05
160.36036036036037,8.089429943697858e-10,2.6742933261692085e-07,1.3326676373336169e-14,0.004990801671884108,4.599177627331138e-06,1.3412463947944607e-05
160.66066066066065,8.089429943697857e-10,2.6742933261705526e-07,1.3326676373438076e-14,0.004990801671081256,4.599177627326059e-06,1.3422591908215068e-05
160.96096096096096,8.089429943697856e-10,2.674293326171858e-07,1.3326676373536969e-14,0.004990801670302155,4.59917762732113e-06,1.343268949981174e-05
161.26126126126127,8.089429943697857e-10,2.6742933261731244e-07,1.3326676373632937e-14,0.004990801669546105,4.599177627316346e-06,1.3442756813795162e-05
161.56156156156158,8.089429943697857e-10,2.674293326174354e-07,1.3326676373726063e-14,0.004990801668812421,4.599177627311704e-06,1.3452793940952779e-05
161.86186186186185,8.089429943697856e-10,2.6742933261755475e-07,1.3326676373816437e-14,0.004990801668100442,4.5991776273071996e-06,1.346280097179966e-05
162.16216216216216,8.089429943697857e-10,2.674293326176705e-07,1.3326676373904136e-14,0.004990801667409525,4.599177627302828e-06,1.34727779965795e-05
162.46246246246247,8.089429943697856e-10,2.674293326177828e-07,1.3326676373989242e-14,0.004990801666739048,4.599177627298586e-06,1.3482725105265552e-05
162.76276276276278,8.089429943697856e-10,2.674293326178918e-07,1.3326676374071829e-14,0.0049908016660884045,4.5991776272944695e-06,1.3492642387561189e-05
163.06306306306305,8.089429943697856e-10,2.674293326179976e-07,1.3326676374151973e-14,0.004990801665457011,4.599177627290474e-06,1.3502529932900644e-05
163.36336336336336,8.089429943697856e-10,2.674293326181002e-07,1.3326676374229745e-14,0.004990801664844298,4.599177627286597e-06,1.3512387830450254e-05
163.66366366366367,8.089429943697857e-10,2.6742933261819987e-07,1.3326676374305218e-14,0.004990801664249708,4.599177627282836e-06,1.3522216169108952e-05
163.96396396396398,8.089429943697858e-10,2.6742933261829654e-07,1.3326676374378456e-14,0.00499080166367271,4.599177627279185e-06,1.353201503750881e-05
164.26426426426426,8.089429943697857e-10,2.6742933261839045e-07,1.332667637444953e-14,0.004990801663112782,4.599177627275642e-06,1.354178452401648e-05
164.56456456456456,8.089429943697858e-10,2.674293326184814e-07,1.33266763745185e-14,0.004990801662569417,4.599177627272204e-06,1.3551524716733582e-05
164.86486486486487,8.089429943697859e-10,2.674293326185697e-07,1.332667637458543e-14,0.004990801662042129,4.599177627268868e-06,1.3561235703497423e-05
165.16516516516518,8.089429943697858e-10,2.674293326186554e-07,1.332667637465038e-14,0.0049908016615304385,4.5991776272656314e-06,1.3570917571881962e-05
165.46546546546546,8.089429943697858e-10,2.674293326187386e-07,1.332667637471341e-14,0.004990801661033885,4.59917762726249e-06,1.3580570409198723e-05
165.76576576576576,8.089429943697857e-10,2.6742933261881937e-07,1.3326676374774573e-14,0.004990801660552023,4.5991776272594405e-06,1.3590194302497322e-05
166.06606606606607,8.089429943697856e-10,2.674293326188977e-07,1.3326676374833927e-14,0.0049908016600844155,4.599177627256482e-06,1.3599789338566211e-05
166.36636636636638,8.089429943697856e-10,2.6742933261897374e-07,1.3326676374891525e-14,0.004990801659630643,4.59917762725361e-06,1.3609355603933864e-05
166.66666666666666,8.089429943697858e-10,2.674293326190475e-07,1.3326676374947419e-14,0.004990801659190292,4.5991776272508244e-06,1.361889318486926e-05
166.96696696696696,8.089429943697858e-10,2.6742933261911916e-07,1.3326676375001661e-14,0.004990801658762969,4.59917762724812e-06,1.3628402167382422e-05
167.26726726726727,8.089429943697857e-10,2.6742933261918867e-07,1.3326676375054297e-14,0.004990801658348288,4.599177627245497e-06,1.3637882637225788e-05
167.56756756756758,8.089429943697857e-10,2.67429332619256e-07,1.3326676375105377e-14,0.0049908016579458744,4.5991776272429504e-06,1.364733467989462e-05
167.86786786786786,8.089429943697857e-10,2.6742933261932145e-07,1.3326676375154945e-14,0.0049908016575553665,4.59917762724048e-06,1.3656758380627675e-05
168.16816816816817,8.089429943697857e-10,2.674293326193849e-07,1.3326676375203046e-14,0.00499080165717641,4.5991776272380825e-06,1.3666153824408166e-05
168.46846846846847,8.089429943697856e-10,2.674293326194465e-07,1.3326676375249725e-14,0.004990801656808665,4.599177627235755e-06,1.3675521095964622e-05
168.76876876876878,8.089429943697856e-10,2.674293326195063e-07,1.3326676375295023e-14,0.0049908016564518,4.599177627233496e-06,1.3684860279771419e-05
169.06906906906906,8.089429943697857e-10,2.6742933261956433e-07,1.332667637533898e-14,0.004990801656105491,4.599177627231305e-06,1.3694171460049488e-05
169.36936936936937,8.089429943697857e-10,2.6742933261962066e-07,1.3326676375381636e-14,0.004990801655769427,4.599177627229178e-06,1.3703454720767488e-05
169.66966966966967,8.089429943697858e-10,2.6742933261967535e-07,1.3326676375423031e-14,0.004990801655443305,4.599177627227115e-06,1.3712710145642249e-05
169.96996996996998,8.089429943697859e-10,2.6742933261972834e-07,1.3326676375463203e-14,0.004990801655126831,4.599177627225113e-06,1.3721937818139298e-05
170.27027027027026,8.089429943697858e-10,2.674293326197798e-07,1.3326676375502185e-14,0.00499080165481972,4.5991776272231705e-06,1.3731137821474214e-05
170.57057057057057,8.089429943697858e-10,2.674293326198297e-07,1.3326676375540014e-14,0.004990801654521694,4.599177627221285e-06,1.3740310238612998e-05
170.87087087087087,8.089429943697857e-10,2.6742933261987805e-07,1.3326676375576723e-14,0.004990801654232485,4.599177627219456e-06,1.3749455152272737e-05
171.17117117117118,8.089429943697856e-10,2.674293326199251e-07,1.3326676375612347e-14,0.0049908016539518315,4.59917762721768e-06,1.3758572644922538e-05
171.47147147147146,8.089429943697856e-10,2.674293326199707e-07,1.3326676375646918e-14,0.004990801653679482,4.599177627215957e-06,1.3767662798784348e-05
171.77177177177177,8.089429943697856e-10,2.67429332620015e-07,1.3326676375680465e-14,0.004990801653415188,4.599177627214284e-06,1.3776725695833487e-05
172.07207207207207,8.089429943697856e-10,2.67429332620058e-07,1.332667637571302e-14,0.0049908016531587125,4.599177627212662e-06,1.378576141779934e-05
172.37237237237238,8.089429943697856e-10,2.674293326200997e-07,1.332667637574461e-14,0.004990801652909826,4.599177627211087e-06,1.379477004616645e-05
172.67267267267266,8.089429943697857e-10,2.6742933262014016e-07,1.3326676375775269e-14,0.004990801652668301,4.5991776272095595e-06,1.3803751662175009e-05
172.97297297297297,8.089429943697856e-10,2.6742933262017944e-07,1.3326676375805018e-14,0.0049908016524339216,4.5991776272080755e-06,1.3812706346821334e-05
173.27327327327328,8.089429943697856e-10,2.6742933262021755e-07,1.3326676375833889e-14,0.004990801652206477,4.599177627206637e-06,1.3821634180859191e-05
173.57357357357358,8.089429943697857e-10,2.674293326202545e-07,1.3326676375861904e-14,0.004990801651985759,4.59917762720524e-06,1.3830535244800145e-05
173.8738738738739,8.089429943697857e-10,2.674293326202904e-07,1.3326676375889092e-14,0.004990801651771571,4.599177627203885e-06,1.3839409618914204e-05
174.17417417417417,8.089429943697857e-10,2.6742933262032523e-07,1.3326676375915476e-14,0.004990801651563721,4.59917762720257e-06,1.384825738323075e-05
174.47447447447448,8.089429943697857e-10,2.6742933262035906e-07,1.3326676375941078e-14,0.0049908016513620194,4.599177627201294e-06,1.385707861753931e-05
174.77477477477478,8.089429943697856e-10,2.6742933262039183e-07,1.3326676375965922e-14,0.0049908016511662845,4.599177627200054e-06,1.3865873401390072e-05
175.0750750750751,8.089429943697856e-10,2.674293326204237e-07,1.3326676375990033e-14,0.00499080165097634,4.599177627198853e-06,1.3874641814094573e-05
175.37537537537537,8.089429943697857e-10,2.674293326204545e-07,1.3326676376013429e-14,0.004990801650792016,4.599177627197687e-06,1.3883383934726751e-05
175.67567567567568,8.089429943697857e-10,2.674293326204845e-07,1.3326676376036134e-14,0.004990801650613144,4.599177627196554e-06,1.3892099842123418e-05
175.97597597597598,8.089429943697858e-10,2.674293326205135e-07,1.3326676376058167e-14,0.004990801650439563,4.599177627195456e-06,1.390078961488473e-05
176.2762762762763,8.089429943697858e-10,2.674293326205417e-07,1.3326676376079548e-14,0.004990801650271119,4.599177627194391e-06,1.3909453331375463e-05
